Business Date,Employee ID,Employee Name,Job Title,Revenue Center,Shift,Clock In,Clock Out,Hours Worked,Cash Tips,CC Tips,Total Tips,Tip Out Given,Tip Out Received,Net Tips,Tips Per Hour,Checks Served,Net Sales,Tip Pct
2026-02-18,EMP-040,Noah Foster,Server,Bar,Late,20:00,02:00,8.0,26.62,111.97,138.59,0,0,138.59,17.4,20,682.69,20.3
2026-02-18,EMP-041,Emma Sullivan,Server,Bar,Late,20:00,02:00,9.0,61.11,292.46,353.57,0,0,353.57,39.32,49,1491.84,23.7
2026-02-18,EMP-043,Liam Hayes,Server,Bar,Late,20:00,02:00,8.2,29.55,118.38,147.93,0,0,147.93,18.14,17,735.99,20.1
2026-02-18,EMP-048,Rachel Ellis,Lead Bartender,Bar,Late,20:00,02:00,8.3,92.88,220.55,313.43,47.01,0,266.42,32.18,44,1567.13,20.0
2026-02-19,EMP-004,Jake Patterson,Bartender,Bar,AM,11:00,17:00,5.7,19.39,47.74,67.13,10.07,0,57.06,10.01,7,349.65,19.2
2026-02-19,EMP-016,Drew Collins,Bartender,Bar,AM,11:00,17:00,5.9,29.55,85.46,115.01,17.25,0,97.76,16.45,13,555.62,20.7
2026-02-19,EMP-027,Lexi Harper,Bartender,Bar,AM,11:00,17:00,6.1,8.51,38.4,46.91,7.04,0,39.87,6.49,7,280.89,16.7
2026-02-19,EMP-033,Devon Marshall,Barback,Bar,AM,11:00,17:00,5.5,23.24,58.56,81.8,0,110.54,192.34,34.73,11,511.28,16.0
2026-02-19,EMP-037,Lucas Ward,Barback,Bar,AM,11:00,17:00,6.5,17.72,69.97,87.69,0,232.48,320.17,49.27,18,466.46,18.8
2026-02-19,EMP-038,Brandon Long,Barback,Bar,AM,11:00,17:00,6.3,25.99,85.08,111.07,0,181.06,292.13,46.49,17,653.34,17.0
2026-02-19,EMP-042,Grace Kelley,Server,Bar,AM,11:00,17:00,5.7,18.34,55.97,74.31,0,0,74.31,12.98,8,375.28,19.8
2026-02-19,EMP-003,Jasmine Chen,Bartender,Bar,PM,16:00,01:00,8.6,76.81,218.6,295.41,44.31,0,251.1,29.26,42,1668.99,17.7
2026-02-19,EMP-004,Jake Patterson,Bartender,Bar,PM,16:00,01:00,6.0,34.19,147.77,181.96,27.29,0,154.67,25.72,24,1130.21,16.1
2026-02-19,EMP-005,Tyler Brooks,Lead Bartender,Bar,PM,16:00,01:00,8.2,97.99,306.14,404.13,60.62,0,343.51,41.67,54,1820.42,22.2
2026-02-19,EMP-006,Ryan Okafor,Barback,Bar,PM,16:00,01:00,9.2,64.01,161.42,225.43,0,175.97,401.4,43.68,28,1138.53,19.8
2026-02-19,EMP-010,Katie Brown,Server,Bar,PM,16:00,01:00,7.6,40.97,132.58,173.55,0,0,173.55,22.72,28,1026.9,16.9
2026-02-19,EMP-016,Drew Collins,Bartender,Bar,PM,16:00,01:00,7.7,63.26,187.49,250.75,37.61,0,213.14,27.64,39,1166.28,21.5
2026-02-19,EMP-017,Megan Russo,Bartender,Bar,PM,16:00,01:00,6.6,109.52,216.43,325.95,48.89,0,277.06,41.76,57,1530.26,21.3
2026-02-19,EMP-019,Hailey Nguyen,Bartender,Bar,PM,16:00,01:00,7.1,47.81,149.16,196.97,29.55,0,167.42,23.44,31,1165.52,16.9
2026-02-19,EMP-020,Logan Scott,Bartender,Bar,PM,16:00,01:00,9.0,54.68,152.8,207.48,31.12,0,176.36,19.68,27,1178.89,17.6
2026-02-19,EMP-027,Lexi Harper,Bartender,Bar,PM,16:00,01:00,6.1,18.18,78.26,96.44,14.47,0,81.97,13.5,13,502.29,19.2
2026-02-19,EMP-033,Devon Marshall,Barback,Bar,PM,16:00,01:00,7.3,102.34,249.93,352.27,0,172.61,524.88,71.65,41,1893.94,18.6
2026-02-19,EMP-035,Isaac Bell,Barback,Bar,PM,16:00,01:00,9.1,24.54,121.7,146.24,0,86.69,232.93,25.6,21,845.3,17.3
2026-02-19,EMP-036,Mason Perry,Barback,Bar,PM,16:00,01:00,6.5,61.79,213.6,275.39,0,108.38,383.77,59.42,35,1679.18,16.4
2026-02-19,EMP-039,Paige Ramirez,Server,Bar,PM,16:00,01:00,9.5,158.94,315.93,474.87,0,0,474.87,50.15,71,1978.64,24.0
2026-02-19,EMP-042,Grace Kelley,Server,Bar,PM,16:00,01:00,6.5,57.43,113.81,171.24,0,0,171.24,26.3,20,869.24,19.7
2026-02-19,EMP-047,Kevin Walsh,Lead Bartender,Bar,PM,16:00,01:00,8.9,100.35,206.47,306.82,46.02,0,260.8,29.23,39,1905.69,16.1
2026-02-19,EMP-049,Ian Doyle,Bartender,Bar,PM,16:00,01:00,7.4,65.91,152.66,218.57,32.79,0,185.78,24.97,21,1071.42,20.4
2026-02-19,EMP-050,Taylor Quinn,Bartender,Bar,PM,16:00,01:00,8.9,61.68,125.29,186.97,28.05,0,158.92,17.92,35,1161.3,16.1
2026-02-19,EMP-003,Jasmine Chen,Bartender,Bar,Late,20:00,02:00,8.2,61.5,139.06,200.56,30.08,0,170.48,20.77,41,1061.18,18.9
2026-02-19,EMP-005,Tyler Brooks,Lead Bartender,Bar,Late,20:00,02:00,8.8,74.75,286.85,361.6,54.24,0,307.36,34.75,36,1713.76,21.1
2026-02-19,EMP-007,Ethan Kim,Barback,Bar,Late,20:00,02:00,5.5,28.02,142.57,170.59,0,124.93,295.52,53.55,29,907.37,18.8
2026-02-19,EMP-008,Aisha Williams,Server,Bar,Late,20:00,02:00,9.5,41.72,151.26,192.98,0,0,192.98,20.41,36,1102.76,17.5
2026-02-19,EMP-014,Chris Patel,Doorman,Bar,Late,20:00,02:00,7.2,30.1,96.57,126.67,0,0,126.67,17.68,22,681.03,18.6
2026-02-19,EMP-015,Becca Thompson,Bartender,Bar,Late,20:00,02:00,9.3,58.94,152.56,211.5,31.72,0,179.78,19.42,40,1194.89,17.7
2026-02-19,EMP-017,Megan Russo,Bartender,Bar,Late,20:00,02:00,7.3,46.67,165.45,212.12,31.82,0,180.3,24.58,27,942.74,22.5
2026-02-19,EMP-018,Cole Jenkins,Bartender,Bar,Late,20:00,02:00,6.7,114.41,232.68,347.09,52.06,0,295.03,43.99,37,1452.24,23.9
2026-02-19,EMP-021,Zoe Henderson,Bartender,Bar,Late,20:00,02:00,7.9,74.81,274.07,348.88,52.33,0,296.55,37.54,32,1615.19,21.6
2026-02-19,EMP-023,Kayla Murphy,Bartender,Bar,Late,20:00,02:00,9.0,65.61,193.14,258.75,38.81,0,219.94,24.34,34,1134.88,22.8
2026-02-19,EMP-028,Caleb Stewart,Bartender,Bar,Late,20:00,02:00,9.5,38.35,186.36,224.71,33.71,0,191.0,20.2,32,1075.16,20.9
2026-02-19,EMP-032,Olivia Price,Lead Bartender,Bar,Late,20:00,02:00,6.7,71.45,137.21,208.66,31.3,0,177.36,26.53,24,1185.57,17.6
2026-02-19,EMP-037,Lucas Ward,Barback,Bar,Late,20:00,02:00,8.1,18.72,102.47,121.19,0,179.61,300.8,37.25,21,688.56,17.6
2026-02-19,EMP-038,Brandon Long,Barback,Bar,Late,20:00,02:00,6.8,33.77,166.42,200.19,0,183.0,383.19,56.14,36,1131.01,17.7
2026-02-19,EMP-044,Marcus Green,Doorman,Bar,Late,20:00,02:00,5.5,55.94,123.65,179.59,0,0,179.59,32.51,26,1081.89,16.6
2026-02-19,EMP-045,Andre Jackson,Doorman,Bar,Late,20:00,02:00,5.9,44.31,226.47,270.78,0,0,270.78,46.15,38,1198.15,22.6
2026-02-19,EMP-046,Terrence Boyd,Doorman,Bar,Late,20:00,02:00,6.7,47.47,103.36,150.83,0,0,150.83,22.36,26,837.97,18.0
2026-02-19,EMP-047,Kevin Walsh,Lead Bartender,Bar,Late,20:00,02:00,8.0,95.44,190.32,285.76,42.86,0,242.9,30.2,25,1281.42,22.3
2026-02-19,EMP-050,Taylor Quinn,Bartender,Bar,Late,20:00,02:00,7.5,42.05,183.91,225.96,33.89,0,192.07,25.54,22,1022.46,22.1
