Check Num,Opened,Closed,Revenue Center,Server,Item,Menu Group,Qty,Item Price,Net Amount,Tax,Tip,Payment Method
100197,2026-02-01 19:51:00,2026-02-01 20:42:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,1,9.00,9.00,1.47,4.72,Mastercard
100198,2026-02-01 17:57:00,2026-01-31 18:43:00,Bar,Jasmine Chen,Gin & Tonic,Well Drinks,2,9.00,18.00,6.09,13.32,Visa
100198,2026-02-01 17:57:00,2026-01-31 18:43:00,Bar,Jasmine Chen,Espresso Martini,Cocktails,3,15.00,45.00,6.09,13.32,Visa
100198,2026-02-01 17:57:00,2026-01-31 18:43:00,Bar,Jasmine Chen,House Red Wine,Wine,2,12.00,24.00,6.09,13.32,Visa
100199,2026-02-01 12:36:00,2026-01-31 12:51:00,Bar,Tony Garcia,Wings Basket,Food,2,15.00,30.00,3.99,12.83,Cash
100199,2026-02-01 12:36:00,2026-01-31 12:51:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,3,9.00,27.00,3.99,12.83,Cash
100200,2026-02-01 20:13:00,2026-02-01 20:56:00,Bar,Tony Garcia,IPA Draft,Beer,1,8.00,8.00,1.82,4.46,Discover
100200,2026-02-01 20:13:00,2026-02-01 20:56:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,2,9.00,18.00,1.82,4.46,Discover
100201,2026-02-01 19:30:00,2026-02-01 20:11:00,Bar,Sofia Martinez,House Red Wine,Wine,3,12.00,36.00,4.90,15.23,Visa
100201,2026-02-01 19:30:00,2026-02-01 20:11:00,Bar,Sofia Martinez,Bud Light,Beer,1,6.00,6.00,4.90,15.23,Visa
100201,2026-02-01 19:30:00,2026-02-01 20:11:00,Bar,Sofia Martinez,Old Fashioned,Cocktails,2,14.00,28.00,4.90,15.23,Visa
100202,2026-02-01 19:55:00,2026-02-01 20:31:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,1,8.00,8.00,1.78,4.69,Visa
100202,2026-02-01 19:55:00,2026-02-01 20:31:00,Bar,Tyler Brooks,Shot - Fireball,Spirits,3,7.00,17.38,1.78,4.69,Visa
100203,2026-02-01 22:10:00,2026-02-01 23:55:00,Bar,Tyler Brooks,Pretzel Bites,Food,1,12.00,12.00,0.84,2.82,Cash
100204,2026-02-01 11:52:00,2026-01-31 12:36:00,Bar,Jake Patterson,Wings Basket,Food,3,15.00,45.00,3.15,6.83,Discover
100205,2026-02-01 15:38:00,2026-01-31 17:25:00,Bar,Sofia Martinez,Burger,Food,3,16.00,48.00,8.05,18.71,Discover
100205,2026-02-01 15:38:00,2026-01-31 17:25:00,Bar,Sofia Martinez,Vodka Soda,Well Drinks,3,9.00,27.00,8.05,18.71,Discover
100205,2026-02-01 15:38:00,2026-01-31 17:25:00,Bar,Sofia Martinez,Loaded Nachos,Food,2,14.00,28.00,8.05,18.71,Discover
100205,2026-02-01 15:38:00,2026-01-31 17:25:00,Bar,Sofia Martinez,Bud Light,Beer,2,6.00,12.00,8.05,18.71,Discover
100206,2026-02-01 18:29:00,2026-02-01 20:10:00,Bar,Tyler Brooks,Rum & Coke,Well Drinks,3,9.00,27.00,6.93,22.42,Mastercard
100206,2026-02-01 18:29:00,2026-02-01 20:10:00,Bar,Tyler Brooks,Burger,Food,2,16.00,32.00,6.93,22.42,Mastercard
100206,2026-02-01 18:29:00,2026-02-01 20:10:00,Bar,Tyler Brooks,Moscow Mule,Cocktails,2,12.00,24.00,6.93,22.42,Mastercard
100206,2026-02-01 18:29:00,2026-02-01 20:10:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,2,8.00,16.00,6.93,22.42,Mastercard
100207,2026-02-01 15:12:00,2026-01-31 15:47:00,Bar,Katie Brown,Shot - Fireball,Spirits,2,7.00,10.28,0.72,1.93,Cash
100208,2026-02-01 12:51:00,2026-01-31 14:27:00,Bar,Jake Patterson,House Red Wine,Wine,2,12.00,24.00,4.85,12.83,Discover
100208,2026-02-01 12:51:00,2026-01-31 14:27:00,Bar,Jake Patterson,Mozzarella Sticks,Food,1,11.00,8.28,4.85,12.83,Discover
100208,2026-02-01 12:51:00,2026-01-31 14:27:00,Bar,Jake Patterson,Fish Tacos,Food,2,15.00,23.02,4.85,12.83,Discover
100208,2026-02-01 12:51:00,2026-01-31 14:27:00,Bar,Jake Patterson,Loaded Nachos,Food,1,14.00,14.00,4.85,12.83,Discover
100209,2026-02-01 12:57:00,2026-01-31 13:15:00,Bar,Sofia Martinez,Wings Basket,Food,3,15.00,45.00,4.83,15.06,Cash
100209,2026-02-01 12:57:00,2026-01-31 13:15:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,2,12.00,24.00,4.83,15.06,Cash
100210,2026-02-01 18:19:00,2026-02-01 19:41:00,Bar,Jake Patterson,Wings Basket,Food,2,15.00,26.59,9.42,30.38,Discover
100210,2026-02-01 18:19:00,2026-02-01 19:41:00,Bar,Jake Patterson,Prosecco,Wine,2,11.00,22.00,9.42,30.38,Discover
100210,2026-02-01 18:19:00,2026-02-01 19:41:00,Bar,Jake Patterson,Wings Basket,Food,2,15.00,30.00,9.42,30.38,Discover
100210,2026-02-01 18:19:00,2026-02-01 19:41:00,Bar,Jake Patterson,Guinness Draft,Beer,2,8.50,17.00,9.42,30.38,Discover
100210,2026-02-01 18:19:00,2026-02-01 19:41:00,Bar,Jake Patterson,Margarita,Cocktails,3,13.00,39.00,9.42,30.38,Discover
100211,2026-02-01 15:33:00,2026-01-31 16:47:00,Bar,Sofia Martinez,Margarita,Cocktails,2,13.00,26.00,4.13,13.10,Cash
100211,2026-02-01 15:33:00,2026-01-31 16:47:00,Bar,Sofia Martinez,Mozzarella Sticks,Food,3,11.00,33.00,4.13,13.10,Cash
100212,2026-02-01 13:57:00,2026-01-31 15:50:00,Bar,Katie Brown,Pretzel Bites,Food,1,12.00,12.00,5.81,19.55,Amex
100212,2026-02-01 13:57:00,2026-01-31 15:50:00,Bar,Katie Brown,Margarita,Cocktails,2,13.00,26.00,5.81,19.55,Amex
100212,2026-02-01 13:57:00,2026-01-31 15:50:00,Bar,Katie Brown,Espresso Martini,Cocktails,1,15.00,15.00,5.81,19.55,Amex
100212,2026-02-01 13:57:00,2026-01-31 15:50:00,Bar,Katie Brown,Moscow Mule,Cocktails,1,12.00,12.00,5.81,19.55,Amex
100212,2026-02-01 13:57:00,2026-01-31 15:50:00,Bar,Katie Brown,Vodka Soda,Well Drinks,2,9.00,18.00,5.81,19.55,Amex
100213,2026-02-01 18:38:00,2026-02-01 19:37:00,Bar,Jake Patterson,Vodka Soda,Well Drinks,3,9.00,27.00,8.16,24.27,Cash
100213,2026-02-01 18:38:00,2026-02-01 19:37:00,Bar,Jake Patterson,Moscow Mule,Cocktails,3,12.00,36.00,8.16,24.27,Cash
100213,2026-02-01 18:38:00,2026-02-01 19:37:00,Bar,Jake Patterson,Burger,Food,1,16.00,16.00,8.16,24.27,Cash
100213,2026-02-01 18:38:00,2026-02-01 19:37:00,Bar,Jake Patterson,Guinness Draft,Beer,3,8.50,25.50,8.16,24.27,Cash
100213,2026-02-01 18:38:00,2026-02-01 19:37:00,Bar,Jake Patterson,Pretzel Bites,Food,1,12.00,12.00,8.16,24.27,Cash
100214,2026-02-01 21:36:00,2026-02-01 23:32:00,Bar,Sofia Martinez,IPA Draft,Beer,1,8.00,8.00,5.20,14.25,Amex
100214,2026-02-01 21:36:00,2026-02-01 23:32:00,Bar,Sofia Martinez,Bud Light,Beer,1,6.00,6.00,5.20,14.25,Amex
100214,2026-02-01 21:36:00,2026-02-01 23:32:00,Bar,Sofia Martinez,Burger,Food,3,16.00,42.31,5.20,14.25,Amex
100214,2026-02-01 21:36:00,2026-02-01 23:32:00,Bar,Sofia Martinez,Gin & Tonic,Well Drinks,2,9.00,18.00,5.20,14.25,Amex
100215,2026-02-01 19:20:00,2026-02-01 21:03:00,Bar,Katie Brown,Shot - Tequila,Spirits,1,9.00,9.00,3.92,10.36,Discover
100215,2026-02-01 19:20:00,2026-02-01 21:03:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,3,9.00,27.00,3.92,10.36,Discover
100215,2026-02-01 19:20:00,2026-02-01 21:03:00,Bar,Katie Brown,Bud Light,Beer,2,6.00,12.00,3.92,10.36,Discover
100215,2026-02-01 19:20:00,2026-02-01 21:03:00,Bar,Katie Brown,IPA Draft,Beer,1,8.00,8.00,3.92,10.36,Discover
100216,2026-02-01 20:34:00,2026-02-01 22:31:00,Bar,Tony Garcia,Long Island,Cocktails,1,14.00,14.00,0.98,2.50,Amex
100217,2026-02-01 12:52:00,2026-01-31 14:33:00,Bar,Tyler Brooks,Vodka Soda,Well Drinks,1,9.00,9.00,0.63,2.20,Cash
100218,2026-02-01 12:24:00,2026-01-31 12:52:00,Bar,Jake Patterson,Bud Light,Beer,1,6.00,6.00,0.42,1.37,Discover
100219,2026-02-01 20:14:00,2026-02-01 20:53:00,Bar,Tony Garcia,Fish Tacos,Food,3,15.00,45.00,8.02,25.87,Amex
100219,2026-02-01 20:14:00,2026-02-01 20:53:00,Bar,Tony Garcia,Shot - Jameson,Spirits,2,8.00,16.00,8.02,25.87,Amex
100219,2026-02-01 20:14:00,2026-02-01 20:53:00,Bar,Tony Garcia,Mozzarella Sticks,Food,3,11.00,33.00,8.02,25.87,Amex
100219,2026-02-01 20:14:00,2026-02-01 20:53:00,Bar,Tony Garcia,Pretzel Bites,Food,1,12.00,12.00,8.02,25.87,Amex
100219,2026-02-01 20:14:00,2026-02-01 20:53:00,Bar,Tony Garcia,Guinness Draft,Beer,1,8.50,8.50,8.02,25.87,Amex
100220,2026-02-01 17:58:00,2026-02-01 19:03:00,Bar,Jake Patterson,Fish Tacos,Food,2,15.00,25.55,7.67,17.34,Mastercard
100220,2026-02-01 17:58:00,2026-02-01 19:03:00,Bar,Jake Patterson,Bud Light,Beer,3,6.00,18.00,7.67,17.34,Mastercard
100220,2026-02-01 17:58:00,2026-02-01 19:03:00,Bar,Jake Patterson,IPA Draft,Beer,3,8.00,24.00,7.67,17.34,Mastercard
100220,2026-02-01 17:58:00,2026-02-01 19:03:00,Bar,Jake Patterson,Loaded Nachos,Food,2,14.00,28.00,7.67,17.34,Mastercard
100220,2026-02-01 17:58:00,2026-02-01 19:03:00,Bar,Jake Patterson,Loaded Nachos,Food,1,14.00,14.00,7.67,17.34,Mastercard
100221,2026-02-01 19:00:00,2026-02-01 20:33:00,Bar,Tony Garcia,Vodka Soda,Well Drinks,3,9.00,27.00,4.41,12.02,Discover
100221,2026-02-01 19:00:00,2026-02-01 20:33:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,2,9.00,18.00,4.41,12.02,Discover
100221,2026-02-01 19:00:00,2026-02-01 20:33:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,2,9.00,18.00,4.41,12.02,Discover
100222,2026-02-01 21:56:00,2026-02-01 22:41:00,Bar,Sofia Martinez,Fish Tacos,Food,1,15.00,15.00,2.59,6.22,Cash
100222,2026-02-01 21:56:00,2026-02-01 22:41:00,Bar,Sofia Martinez,Mozzarella Sticks,Food,2,11.00,22.00,2.59,6.22,Cash
100223,2026-02-01 18:53:00,2026-02-01 20:42:00,Bar,Jasmine Chen,Moscow Mule,Cocktails,2,12.00,24.00,4.83,14.19,Cash
100223,2026-02-01 18:53:00,2026-02-01 20:42:00,Bar,Jasmine Chen,Wings Basket,Food,3,15.00,45.00,4.83,14.19,Cash
100224,2026-02-01 15:49:00,2026-01-31 16:44:00,Bar,Tyler Brooks,Pretzel Bites,Food,3,12.00,36.00,3.36,7.74,Amex
100224,2026-02-01 15:49:00,2026-01-31 16:44:00,Bar,Tyler Brooks,Pretzel Bites,Food,1,12.00,12.00,3.36,7.74,Amex
100225,2026-02-01 21:17:00,2026-02-01 21:52:00,Bar,Tyler Brooks,Wings Basket,Food,1,15.00,15.00,1.05,3.11,Cash
100226,2026-02-01 22:32:00,2026-02-01 23:08:00,Bar,Tyler Brooks,Margarita,Cocktails,1,13.00,13.00,0.91,2.22,Mastercard
100227,2026-02-01 18:18:00,2026-02-01 19:58:00,Bar,Tyler Brooks,Long Island,Cocktails,3,14.00,42.00,6.30,17.40,Visa
100227,2026-02-01 18:18:00,2026-02-01 19:58:00,Bar,Tyler Brooks,Margarita,Cocktails,1,13.00,13.00,6.30,17.40,Visa
100227,2026-02-01 18:18:00,2026-02-01 19:58:00,Bar,Tyler Brooks,Old Fashioned,Cocktails,2,14.00,28.00,6.30,17.40,Visa
100227,2026-02-01 18:18:00,2026-02-01 19:58:00,Bar,Tyler Brooks,Shot - Fireball,Spirits,1,7.00,7.00,6.30,17.40,Visa
100228,2026-02-01 23:57:00,2026-02-01 01:46:00,Bar,Jake Patterson,Rum & Coke,Well Drinks,2,9.00,14.43,1.01,2.43,Visa
100229,2026-02-01 22:36:00,2026-02-01 23:19:00,Bar,Sofia Martinez,Gin & Tonic,Well Drinks,3,9.00,27.00,3.85,9.45,Amex
100229,2026-02-01 22:36:00,2026-02-01 23:19:00,Bar,Sofia Martinez,Old Fashioned,Cocktails,2,14.00,28.00,3.85,9.45,Amex
100230,2026-02-01 11:57:00,2026-01-31 13:16:00,Bar,Katie Brown,Long Island,Cocktails,2,14.00,28.00,6.86,24.39,Amex
100230,2026-02-01 11:57:00,2026-01-31 13:16:00,Bar,Katie Brown,Old Fashioned,Cocktails,3,14.00,42.00,6.86,24.39,Amex
100230,2026-02-01 11:57:00,2026-01-31 13:16:00,Bar,Katie Brown,Old Fashioned,Cocktails,2,14.00,28.00,6.86,24.39,Amex
100231,2026-02-01 18:07:00,2026-01-31 18:27:00,Bar,Jasmine Chen,Moscow Mule,Cocktails,2,12.00,24.00,1.68,4.25,Visa
100232,2026-02-01 13:31:00,2026-01-31 14:00:00,Bar,Tony Garcia,Pretzel Bites,Food,1,12.00,12.00,6.43,18.14,Amex
100232,2026-02-01 13:31:00,2026-01-31 14:00:00,Bar,Tony Garcia,Fish Tacos,Food,3,15.00,45.00,6.43,18.14,Amex
100232,2026-02-01 13:31:00,2026-01-31 14:00:00,Bar,Tony Garcia,White Claw,Beer,1,7.00,7.00,6.43,18.14,Amex
100232,2026-02-01 13:31:00,2026-01-31 14:00:00,Bar,Tony Garcia,Shot - Fireball,Spirits,2,7.00,14.00,6.43,18.14,Amex
100232,2026-02-01 13:31:00,2026-01-31 14:00:00,Bar,Tony Garcia,Shot - Jameson,Spirits,2,8.00,13.88,6.43,18.14,Amex
100233,2026-02-01 22:34:00,2026-02-01 22:53:00,Bar,Sofia Martinez,Shot - Fireball,Spirits,1,7.00,7.00,0.49,1.07,Mastercard
100234,2026-02-01 11:39:00,2026-01-31 12:31:00,Bar,Jake Patterson,Loaded Nachos,Food,1,14.00,12.16,0.85,2.57,Discover
100235,2026-02-01 13:02:00,2026-01-31 14:06:00,Bar,Sofia Martinez,Espresso Martini,Cocktails,1,15.00,15.00,2.73,7.35,Cash
100235,2026-02-01 13:02:00,2026-01-31 14:06:00,Bar,Sofia Martinez,Fish Tacos,Food,1,15.00,15.00,2.73,7.35,Cash
100235,2026-02-01 13:02:00,2026-01-31 14:06:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,1,9.00,9.00,2.73,7.35,Cash
100236,2026-02-01 13:34:00,2026-01-31 13:53:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,1,8.00,8.00,3.08,8.97,Discover
100236,2026-02-01 13:34:00,2026-01-31 13:53:00,Bar,Tyler Brooks,Gin & Tonic,Well Drinks,3,9.00,27.00,3.08,8.97,Discover
100236,2026-02-01 13:34:00,2026-01-31 13:53:00,Bar,Tyler Brooks,Shot - Tequila,Spirits,1,9.00,9.00,3.08,8.97,Discover
100237,2026-02-01 11:52:00,2026-01-31 12:09:00,Bar,Jasmine Chen,Espresso Martini,Cocktails,3,15.00,45.00,8.05,26.84,Mastercard
100237,2026-02-01 11:52:00,2026-01-31 12:09:00,Bar,Jasmine Chen,Long Island,Cocktails,2,14.00,28.00,8.05,26.84,Mastercard
100237,2026-02-01 11:52:00,2026-01-31 12:09:00,Bar,Jasmine Chen,Loaded Nachos,Food,3,14.00,42.00,8.05,26.84,Mastercard
100238,2026-02-01 19:02:00,2026-02-01 19:55:00,Bar,Jasmine Chen,Prosecco,Wine,2,11.00,15.89,2.79,7.78,Mastercard
100238,2026-02-01 19:02:00,2026-02-01 19:55:00,Bar,Jasmine Chen,House Red Wine,Wine,2,12.00,24.00,2.79,7.78,Mastercard
100239,2026-02-01 21:33:00,2026-02-01 21:59:00,Bar,Tony Garcia,Burger,Food,3,16.00,48.00,3.36,10.24,Amex
100240,2026-02-01 16:07:00,2026-01-31 17:27:00,Bar,Tony Garcia,House Red Wine,Wine,1,12.00,12.00,0.84,1.96,Discover
100241,2026-02-01 11:55:00,2026-01-31 13:54:00,Bar,Jake Patterson,White Claw,Beer,3,7.00,21.00,8.19,27.19,Visa
100241,2026-02-01 11:55:00,2026-01-31 13:54:00,Bar,Jake Patterson,Mozzarella Sticks,Food,3,11.00,33.00,8.19,27.19,Visa
100241,2026-02-01 11:55:00,2026-01-31 13:54:00,Bar,Jake Patterson,Espresso Martini,Cocktails,2,15.00,30.00,8.19,27.19,Visa
100241,2026-02-01 11:55:00,2026-01-31 13:54:00,Bar,Jake Patterson,Shot - Tequila,Spirits,1,9.00,9.00,8.19,27.19,Visa
100241,2026-02-01 11:55:00,2026-01-31 13:54:00,Bar,Jake Patterson,IPA Draft,Beer,3,8.00,24.00,8.19,27.19,Visa
100242,2026-02-01 18:07:00,2026-02-01 19:01:00,Bar,Jake Patterson,Gin & Tonic,Well Drinks,3,9.00,27.00,3.99,8.84,Discover
100242,2026-02-01 18:07:00,2026-02-01 19:01:00,Bar,Jake Patterson,Wings Basket,Food,2,15.00,30.00,3.99,8.84,Discover
100243,2026-02-01 21:48:00,2026-02-01 22:56:00,Bar,Jake Patterson,House Red Wine,Wine,1,12.00,12.00,2.73,7.41,Cash
100243,2026-02-01 21:48:00,2026-02-01 22:56:00,Bar,Jake Patterson,Shot - Tequila,Spirits,3,9.00,27.00,2.73,7.41,Cash
100244,2026-02-01 22:11:00,2026-02-01 23:26:00,Bar,Tyler Brooks,Moscow Mule,Cocktails,1,12.00,9.61,6.55,20.27,Amex
100244,2026-02-01 22:11:00,2026-02-01 23:26:00,Bar,Tyler Brooks,Burger,Food,3,16.00,48.00,6.55,20.27,Amex
100244,2026-02-01 22:11:00,2026-02-01 23:26:00,Bar,Tyler Brooks,Moscow Mule,Cocktails,3,12.00,36.00,6.55,20.27,Amex
100245,2026-02-01 18:10:00,2026-01-31 18:45:00,Bar,Sofia Martinez,Shot - Fireball,Spirits,1,7.00,7.00,4.76,11.79,Mastercard
100245,2026-02-01 18:10:00,2026-01-31 18:45:00,Bar,Sofia Martinez,White Claw,Beer,2,7.00,14.00,4.76,11.79,Mastercard
100245,2026-02-01 18:10:00,2026-01-31 18:45:00,Bar,Sofia Martinez,Fish Tacos,Food,1,15.00,15.00,4.76,11.79,Mastercard
100245,2026-02-01 18:10:00,2026-01-31 18:45:00,Bar,Sofia Martinez,Shot - Tequila,Spirits,2,9.00,18.00,4.76,11.79,Mastercard
100245,2026-02-01 18:10:00,2026-01-31 18:45:00,Bar,Sofia Martinez,Long Island,Cocktails,1,14.00,14.00,4.76,11.79,Mastercard
100246,2026-02-01 22:57:00,2026-02-01 00:39:00,Bar,Jasmine Chen,White Claw,Beer,1,7.00,7.00,1.33,4.47,Amex
100246,2026-02-01 22:57:00,2026-02-01 00:39:00,Bar,Jasmine Chen,Pretzel Bites,Food,1,12.00,12.00,1.33,4.47,Amex
100247,2026-02-01 23:03:00,2026-02-01 00:00:00,Bar,Tony Garcia,Shot - Jameson,Spirits,3,8.00,24.00,5.04,14.50,Cash
100247,2026-02-01 23:03:00,2026-02-01 00:00:00,Bar,Tony Garcia,Gin & Tonic,Well Drinks,3,9.00,27.00,5.04,14.50,Cash
100247,2026-02-01 23:03:00,2026-02-01 00:00:00,Bar,Tony Garcia,White Claw,Beer,3,7.00,21.00,5.04,14.50,Cash
100248,2026-02-01 12:00:00,2026-01-31 13:11:00,Bar,Tyler Brooks,Old Fashioned,Cocktails,1,14.00,11.25,9.64,23.56,Discover
100248,2026-02-01 12:00:00,2026-01-31 13:11:00,Bar,Tyler Brooks,Old Fashioned,Cocktails,3,14.00,42.00,9.64,23.56,Discover
100248,2026-02-01 12:00:00,2026-01-31 13:11:00,Bar,Tyler Brooks,Long Island,Cocktails,3,14.00,42.00,9.64,23.56,Discover
100248,2026-02-01 12:00:00,2026-01-31 13:11:00,Bar,Tyler Brooks,Moscow Mule,Cocktails,2,12.00,17.02,9.64,23.56,Discover
100248,2026-02-01 12:00:00,2026-01-31 13:11:00,Bar,Tyler Brooks,Guinness Draft,Beer,3,8.50,25.50,9.64,23.56,Discover
100249,2026-02-01 16:19:00,2026-01-31 17:18:00,Bar,Sofia Martinez,Rum & Coke,Well Drinks,1,9.00,9.00,3.15,8.48,Visa
100249,2026-02-01 16:19:00,2026-01-31 17:18:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,3,12.00,36.00,3.15,8.48,Visa
100250,2026-02-01 11:53:00,2026-01-31 12:33:00,Bar,Tony Garcia,Fish Tacos,Food,1,15.00,15.00,3.16,6.95,Amex
100250,2026-02-01 11:53:00,2026-01-31 12:33:00,Bar,Tony Garcia,IPA Draft,Beer,3,8.00,24.00,3.16,6.95,Amex
100250,2026-02-01 11:53:00,2026-01-31 12:33:00,Bar,Tony Garcia,Guinness Draft,Beer,1,8.50,6.20,3.16,6.95,Amex
100251,2026-02-01 21:19:00,2026-02-01 22:41:00,Bar,Tony Garcia,Bud Light,Beer,1,6.00,6.00,6.65,22.65,Discover
100251,2026-02-01 21:19:00,2026-02-01 22:41:00,Bar,Tony Garcia,Prosecco,Wine,3,11.00,33.00,6.65,22.65,Discover
100251,2026-02-01 21:19:00,2026-02-01 22:41:00,Bar,Tony Garcia,Burger,Food,2,16.00,32.00,6.65,22.65,Discover
100251,2026-02-01 21:19:00,2026-02-01 22:41:00,Bar,Tony Garcia,Pretzel Bites,Food,2,12.00,24.00,6.65,22.65,Discover
100252,2026-02-01 18:31:00,2026-02-01 19:35:00,Bar,Katie Brown,White Claw,Beer,3,7.00,21.00,1.47,4.00,Mastercard
100253,2026-02-01 13:03:00,2026-01-31 14:29:00,Bar,Jake Patterson,Guinness Draft,Beer,1,8.50,8.50,1.54,4.49,Discover
100253,2026-02-01 13:03:00,2026-01-31 14:29:00,Bar,Jake Patterson,Moscow Mule,Cocktails,1,12.00,9.20,1.54,4.49,Discover
100253,2026-02-01 13:03:00,2026-01-31 14:29:00,Bar,Jake Patterson,Bud Light,Beer,1,6.00,4.30,1.54,4.49,Discover
100254,2026-02-01 11:00:00,2026-01-31 12:13:00,Bar,Tyler Brooks,Loaded Nachos,Food,3,14.00,42.00,7.10,17.51,Visa
100254,2026-02-01 11:00:00,2026-01-31 12:13:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,3,8.00,24.00,7.10,17.51,Visa
100254,2026-02-01 11:00:00,2026-01-31 12:13:00,Bar,Tyler Brooks,Fish Tacos,Food,3,15.00,35.37,7.10,17.51,Visa
100255,2026-02-01 14:10:00,2026-01-31 15:54:00,Bar,Katie Brown,Burger,Food,2,16.00,32.00,2.24,7.35,Visa
100256,2026-02-01 23:15:00,2026-02-01 23:58:00,Bar,Tyler Brooks,Prosecco,Wine,3,11.00,33.00,4.20,10.37,Discover
100256,2026-02-01 23:15:00,2026-02-01 23:58:00,Bar,Tyler Brooks,House Red Wine,Wine,1,12.00,12.00,4.20,10.37,Discover
100256,2026-02-01 23:15:00,2026-02-01 23:58:00,Bar,Tyler Brooks,Espresso Martini,Cocktails,1,15.00,15.00,4.20,10.37,Discover
100257,2026-02-01 16:18:00,2026-01-31 17:09:00,Bar,Sofia Martinez,Pretzel Bites,Food,3,12.00,36.00,2.52,6.92,Visa
100258,2026-02-01 20:58:00,2026-02-01 22:38:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,2,9.00,14.32,1.00,3.52,Cash
100259,2026-02-01 20:51:00,2026-02-01 21:44:00,Bar,Jasmine Chen,Old Fashioned,Cocktails,3,14.00,42.00,7.28,17.95,Cash
100259,2026-02-01 20:51:00,2026-02-01 21:44:00,Bar,Jasmine Chen,Margarita,Cocktails,2,13.00,26.00,7.28,17.95,Cash
100259,2026-02-01 20:51:00,2026-02-01 21:44:00,Bar,Jasmine Chen,House Red Wine,Wine,1,12.00,9.60,7.28,17.95,Cash
100259,2026-02-01 20:51:00,2026-02-01 21:44:00,Bar,Jasmine Chen,Pretzel Bites,Food,3,12.00,26.34,7.28,17.95,Cash
100260,2026-02-01 21:39:00,2026-02-01 22:14:00,Bar,Tony Garcia,Burger,Food,3,16.00,48.00,6.11,13.98,Amex
100260,2026-02-01 21:39:00,2026-02-01 22:14:00,Bar,Tony Garcia,Espresso Martini,Cocktails,1,15.00,11.22,6.11,13.98,Amex
100260,2026-02-01 21:39:00,2026-02-01 22:14:00,Bar,Tony Garcia,Old Fashioned,Cocktails,2,14.00,28.00,6.11,13.98,Amex
100261,2026-02-01 19:34:00,2026-02-01 21:32:00,Bar,Tyler Brooks,Mozzarella Sticks,Food,3,11.00,33.00,4.13,10.46,Mastercard
100261,2026-02-01 19:34:00,2026-02-01 21:32:00,Bar,Tyler Brooks,White Claw,Beer,2,7.00,14.00,4.13,10.46,Mastercard
100261,2026-02-01 19:34:00,2026-02-01 21:32:00,Bar,Tyler Brooks,Espresso Martini,Cocktails,1,15.00,12.03,4.13,10.46,Mastercard
100262,2026-02-04 19:51:00,2026-02-04 21:20:00,Bar,Katie Brown,IPA Draft,Beer,3,8.00,24.00,3.78,11.90,Cash
100262,2026-02-04 19:51:00,2026-02-04 21:20:00,Bar,Katie Brown,Shot - Fireball,Spirits,2,7.00,14.00,3.78,11.90,Cash
100262,2026-02-04 19:51:00,2026-02-04 21:20:00,Bar,Katie Brown,Burger,Food,1,16.00,16.00,3.78,11.90,Cash
100263,2026-02-04 19:11:00,2026-02-04 20:50:00,Bar,Jake Patterson,Long Island,Cocktails,1,14.00,14.00,0.98,3.07,Mastercard
100264,2026-02-04 21:55:00,2026-02-04 22:52:00,Bar,Jake Patterson,Guinness Draft,Beer,3,8.50,25.50,6.45,20.00,Discover
100264,2026-02-04 21:55:00,2026-02-04 22:52:00,Bar,Jake Patterson,Loaded Nachos,Food,2,14.00,28.00,6.45,20.00,Discover
100264,2026-02-04 21:55:00,2026-02-04 22:52:00,Bar,Jake Patterson,Vodka Soda,Well Drinks,2,9.00,18.00,6.45,20.00,Discover
100264,2026-02-04 21:55:00,2026-02-04 22:52:00,Bar,Jake Patterson,Shot - Tequila,Spirits,1,9.00,9.00,6.45,20.00,Discover
100264,2026-02-04 21:55:00,2026-02-04 22:52:00,Bar,Jake Patterson,IPA Draft,Beer,2,8.00,11.62,6.45,20.00,Discover
100265,2026-02-04 14:51:00,2026-02-03 15:50:00,Bar,Tyler Brooks,Old Fashioned,Cocktails,1,14.00,12.13,5.05,15.84,Visa
100265,2026-02-04 14:51:00,2026-02-03 15:50:00,Bar,Tyler Brooks,Burger,Food,3,16.00,48.00,5.05,15.84,Visa
100265,2026-02-04 14:51:00,2026-02-03 15:50:00,Bar,Tyler Brooks,Moscow Mule,Cocktails,1,12.00,12.00,5.05,15.84,Visa
100266,2026-02-04 18:35:00,2026-02-04 19:55:00,Bar,Tyler Brooks,Mozzarella Sticks,Food,1,11.00,11.00,2.87,6.65,Visa
100266,2026-02-04 18:35:00,2026-02-04 19:55:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,2,8.00,16.00,2.87,6.65,Visa
